tracking_tier,title,venue,topic,arxiv,doi,paper_url,code_url,formal_class,decision,published_at,directions
Canonical,ECHO: Elastic Speculative Decoding with Sparse Gating for High-Concurrency Scenarios,ICML 2026,speculative decoding / high-concurrency LLM serving / SGLang,2604.09603,,https://arxiv.org/abs/2604.09603,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; Sparsity / Pruning
Canonical,EchoAttention: Exploiting Token-Pair Redundancy and Frame-Block Similarity for Efficient Video Generation,ICML 2026,video generation acceleration / efficient attention / sparse attention,,,https://openreview.net/forum?id=vZZUCDcjSx,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Sparsity / Pruning; Efficient Attention; Video / Image Generation; Diffusion / Flow Acceleration
Canonical,Efficient Diffusion LLMs via Temporal-Spatial Parallel Decoding and Confidence Extrapolation,ICML 2026,diffusion LLM / parallel decoding / inference acceleration,2605.30753,,https://arxiv.org/abs/2605.30753,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,Efficient Distributed MLLM Training with Cornstarch,ICML 2026,distributed MLLM training / pipeline parallelism / context parallelism / workload balancing,2503.11367,,https://arxiv.org/abs/2503.11367,https://github.com/cornstarch-org/Cornstarch,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Distributed Training / Inference; Multimodal / MLLM Serving; Edge / Cloud / Heterogeneous AI
Canonical,Efficient Multi-round LLM Inference over Disaggregated Serving,ICML 2026,LLM serving / multi-round agents / PD disaggregation,2602.14516,,https://arxiv.org/abs/2602.14516,,CANONICAL_HIGH_VALUE,CANONICAL_HIGH_VALUE,,LLM Serving; Efficient Reasoning / Agents
Canonical,Efficient Parallel Samplers for Recurrent-Depth Models,ICML 2026,parallel decoding / recurrent-depth language models / diffusion-style inference,2510.14961,,https://arxiv.org/abs/2510.14961,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,Efficient RL Training for LLMs with Experience Replay,ICML 2026,LLM RL post-training / rollout compute / experience replay,2604.08706,,https://arxiv.org/abs/2604.08706,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Reasoning / Agents
Canonical,Efficient Training-Free Multi-Token Prediction via Embedding-Space Probing,ICML 2026,speculative decoding / multi-token prediction / training-free inference,2603.17942,,https://arxiv.org/abs/2603.17942,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding
Canonical,"Efficient-DLM: From Autoregressive to Diffusion Language Models, and Beyond in Speed",ICML 2026,diffusion language model / parallel decoding / AR-to-dLM conversion / efficient generation,2512.14067,,https://arxiv.org/abs/2512.14067,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; KV Cache / Long Context; Efficient Attention; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,Elastic Attention: Test-time Adaptive Sparsity Ratios for Efficient Transformers,ICML 2026,adaptive sparse attention / long-context inference,2601.17367,,https://arxiv.org/abs/2601.17367,https://github.com/LCM-Lab/Elastic-Attention,CANONICAL_HIGH_VALUE,CANONICAL_HIGH_VALUE,,KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; Efficient Reasoning / Agents
Canonical,EntroKV: Entropy-Guided Dynamic Budget Allocation for KV-Cache Compression,ICML 2026,KV cache compression / dynamic budget allocation / long-context inference,,,https://icml.cc/Downloads/2026,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context
Canonical,Entropy-Aware Dynamic KV Cache Sparsification for Autoregressive Image Generation and Editing,ICML 2026,KV cache / sparse attention / autoregressive image generation acceleration,,,https://www.microsoft.com/en-us/research/publication/entropy-aware-dynamic-kv-cache-sparsification-for-autoregressive-image-generation-and-editing-2/,https://github.com/lilitong7/SparseAR-ICML-2026,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; Video / Image Generation; Diffusion / Flow Acceleration
Canonical,EpiCache: Episodic KV Cache Management for Long-Term Conversation on Resource-Constrained Environments,ICML 2026,KV cache / long-term conversation / memory-bounded inference / edge-resource-constrained serving,2509.17396,,https://arxiv.org/abs/2509.17396,https://github.com/apple/ml-epicache,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Edge / Cloud / Heterogeneous AI
Canonical,FAFO: Lossy KV Cache Compression for Lossless Inference Acceleration via Draftless Fumble Decoding,ICML 2026,KV cache compression / draftless speculative decoding / lossless inference acceleration,,,https://icml.cc/Downloads/2026,https://github.com/Escanord/FAFO,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; KV Cache / Long Context
Canonical,Fast and Accurate Causal Parallel Decoding using Jacobi Forcing,ICML 2026,parallel decoding / causal Jacobi decoding / KV-cache-compatible LLM inference acceleration,2512.14681,,https://arxiv.org/abs/2512.14681,https://github.com/hao-ai-lab/JacobiForcing,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; KV Cache / Long Context; Efficient Attention
Canonical,FAST-AR: Fast Autoregressive Video Diffusion and World Models with Temporal Cache Compression and Sparse Attention,ICML 2026,video/world-model inference / KV cache compression / sparse attention,2602.01801,,https://arxiv.org/abs/2602.01801,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration; Efficient Reasoning / Agents
Canonical,Faster Than Flash: Exploiting Attention Sparsity for Efficient Long-Context Decoding,ICML 2026,long-context LLM decoding / sparse attention / fused Triton kernel,,,https://openreview.net/forum?id=r8YhlMRUR2,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Quantization; Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,Flash-VAED: Plug-and-Play VAE Decoders for Efficient Video Generation,ICML 2026,video generation acceleration / VAE decoder / pruning / operator optimization,2602.19161,,https://arxiv.org/abs/2602.19161,https://github.com/Aoko955/Flash-VAED,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Sparsity / Pruning; Video / Image Generation
Canonical,ForesightKV: Optimizing KV Cache Eviction for Reasoning Models by Learning Long-Term Contribution,ICML 2026,KV cache eviction / reasoning-model serving / learned long-term contribution,2602.03203,,https://arxiv.org/abs/2602.03203,https://github.com/1190303125/ForesightKV,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Reasoning / Agents
Canonical,FourTune: Towards Fully 4-Bit Efficient Post-Training for Diffusion Models,ICML 2026,diffusion model post-training / W4A4G4 quantization / fused kernels / training efficiency,2607.05711,,https://arxiv.org/abs/2607.05711,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Quantization; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,Gram2Token: Enabling Run-time GPU-Native Grammar-Constrained Decoding for LLMs,ICML 2026,LLM serving / GPU-native grammar-constrained decoding / structured generation,,,https://openreview.net/forum?id=h3K23f6tLU,https://github.com/Paradozile/Gram2Token,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
Canonical,GraphFlow: A Graph-Based Workflow Management for Efficient LLM-Agent Serving,ICML 2026,agent serving / workflow reuse / KV-cache management,2605.22566,,https://arxiv.org/abs/2605.22566,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Reasoning / Agents
Canonical,HARD-KV: Head-Adaptive Regularization for Decoding-time KV Compression,ICML 2026,KV cache compression / head-adaptive sparsity / vLLM-compatible runtime,2606.28831,,https://arxiv.org/abs/2606.28831,https://github.com/SuDIS-ZJU/HARDInfer,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler; Efficient Reasoning / Agents
Canonical,HeraSys: Collaborative Serving of Multiple LLM Workflows via Fine-Grained End-to-End Optimization,ICML 2026,agentic LLM serving / multi-workflow scheduling / reuse / adaptive batching,2607.22578,,https://arxiv.org/abs/2607.22578,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Efficient Reasoning / Agents
Canonical,HexGen-3: A Fully Disaggregated LLM Serving Framework with Fine-Grained Heterogeneous Resource Autoscaling,ICML 2026,LLM serving / disaggregation / heterogeneous resource autoscaling,,,https://youhe-jiang.github.io/,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Edge / Cloud / Heterogeneous AI
Canonical,IAPO: Information-Aware Policy Optimization for Token-Efficient Reasoning,ICML 2026,efficient reasoning / token-efficient RL / post-training,2602.19049,,https://arxiv.org/abs/2602.19049,https://github.com/YinhanHe123/IAPO,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Efficient Reasoning / Agents
Canonical,IndexMem: Learned KV-Cache Eviction with Latent Memory for Long-Context LLM Inference,ICML 2026,KV cache eviction / latent memory / bounded-memory long-context inference,2605.25475,,https://arxiv.org/abs/2605.25475,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context
Canonical,InfoFlow KV: Information-Flow-Aware KV Recomputation for Long Context,ICML 2026,KV cache / long-context RAG / selective recomputation,2603.05353,,https://arxiv.org/abs/2603.05353,https://github.com/Canyu-Zhang/kv-cache-optimization,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Multimodal / MLLM Serving
Canonical,Knapsack RL: Compute-Efficient Reinforcement Learning via Heterogeneous Rollout Allocation,ICML 2026,LLM RL / rollout allocation / training compute efficiency,,,https://www.liziniu.org/publications.html,https://github.com/liziniu/KnapsackRL,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Reasoning / Agents; Edge / Cloud / Heterogeneous AI
Canonical,KnapSpec: Self-Speculative Decoding via Adaptive Layer Selection as a Knapsack Problem,ICML 2026,speculative decoding / adaptive layer selection / long-context inference,2602.20217,,https://arxiv.org/abs/2602.20217,https://github.com/kaist-flexml-lab/knapspec,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; KV Cache / Long Context; Efficient Attention
Canonical,Less Is More: Training-Free Sparse Attention with Global Locality for Efficient Reasoning,ICML 2026,efficient reasoning / sparse attention / KV-cache decoding,2508.07101,,https://arxiv.org/abs/2508.07101,https://github.com/DerrickYLJ/LessIsMore,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; Efficient Reasoning / Agents
Canonical,LFQ: Logit-aware Final-block Quantization for Boosting the Generation Quality of Low-Bit Quantized LLMs,ICML 2026,LLM quantization / PTQ / long-form generation quality,2605.29756,,https://arxiv.org/abs/2605.29756,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Efficient Reasoning / Agents
Canonical,LiftQuant: Continuous Bit-Width Control for Pareto-Optimal LLM Deployment,ICML 2026,quantization / fractional bit-width / memory-constrained LLM deployment,2606.04050,,https://arxiv.org/abs/2606.04050,https://github.com/Heliulu/LiftQuant,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; GPU Kernel / DSL / Compiler
Canonical,Light Forcing: Accelerating Autoregressive Video Diffusion via Sparse Attention,ICML 2026,video generation acceleration / autoregressive video / sparse attention / kernels,2602.04789,,https://arxiv.org/abs/2602.04789,https://github.com/chengtao-lv/LightForcing,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration
Canonical,LightningRL: Breaking the Accuracy-Parallelism Trade-off of Block-wise dLLMs via Reinforcement Learning,ICML 2026,diffusion LLM / parallel decoding / RL post-training / inference acceleration,2603.13319,,https://arxiv.org/abs/2603.13319,https://github.com/SJTU-DENG-Lab/LightningRL,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Diffusion / Flow Acceleration; Efficient Reasoning / Agents
Canonical,LRAgent: Efficient KV Cache Sharing for Multi-LoRA LLM Agents,ICML 2026,KV cache sharing / multi-LoRA agent serving / Flash-LoRA-Attention,2602.01053,,https://arxiv.org/abs/2602.01053,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Attention; Efficient Reasoning / Agents
Canonical,M+Adam: Low-Precision Training via Additive-Multiplicative Optimization,ICML 2026,low-precision training / FP8 FP4 / optimizer / memory efficiency,2607.10611,,https://arxiv.org/abs/2607.10611,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Diffusion / Flow Acceleration
Canonical,ManifoldKV: Training-Free KV Cache Compression via Euclidean Outlier Detection,ICML 2026,KV cache compression / training-free eviction / long-context inference,2602.08343,,https://arxiv.org/abs/2602.08343,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context
Canonical,MAPS: Memory-Aware Predictive Scheduling Framework for Large Language Model Serving,ICML 2026,LLM serving / disaggregated inference / predictive scheduling / memory-aware scheduling,,,https://openreview.net/forum?id=MsjYbZtVWU,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; Edge / Cloud / Heterogeneous AI
Canonical,Motion-Aware Caching for Efficient Autoregressive Video Generation,ICML 2026,autoregressive video generation / cache reuse / diffusion acceleration,2605.01725,,https://arxiv.org/abs/2605.01725,https://github.com/ywlq/MotionCache,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration
Canonical,Multipole Semantic Attention: A Fast Approximation of Softmax Attention for Pretraining,ICML 2026,efficient attention / long-context pretraining / attention approximation,2509.10406,,https://arxiv.org/abs/2509.10406,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Efficient Attention; Distributed Training / Inference
Canonical,No Retraining at Edge: Efficient Resource-Aware Mixed-Precision Quantization via Federated Supernet Learning,ICML 2026,edge AI / mixed-precision quantization / federated supernet / resource-adaptive deployment,,,https://openreview.net/forum?id=nHbvQF35ch,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Edge / Cloud / Heterogeneous AI
Canonical,NorMuon: Making Muon more efficient and scalable,ICML 2026,distributed LLM training / optimizer / FSDP2 / training efficiency,2510.05491,,https://arxiv.org/abs/2510.05491,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Distributed Training / Inference
Canonical,Not All Prefills Are Equal: PPD Disaggregation for Multi-turn LLM Serving,ICML 2026,LLM serving / prefill-decode disaggregation / multi-turn KV reuse,2603.13358,,https://arxiv.org/abs/2603.13358,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,OBCache: Optimal Brain KV Cache Pruning for Efficient Long-Context LLM Inference,ICML 2026,KV cache / long-context inference / output-aware eviction / pruning,2510.07651,,https://arxiv.org/abs/2510.07651,https://github.com/DreamSoul-AI/OBCache,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Sparsity / Pruning
Canonical,Online Linear Programming for Multi-Objective Routing in LLM Serving,ICML 2026,LLM serving / request routing / SLO optimization / KV-cache-aware scheduling,2607.03948,,https://arxiv.org/abs/2607.03948,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,Optimal Self-Consistency for Efficient Reasoning with Large Language Models,ICML 2026,efficient reasoning / test-time scaling / adaptive sampling / self-consistency,2511.12309,,https://arxiv.org/abs/2511.12309,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Reasoning / Agents
Canonical,OSAQ: Outlier Self-Absorption for Accurate Low-bit LLM Quantization,ICML 2026,LLM quantization / weight-only low-bit PTQ / outlier suppression,2605.04738,,https://arxiv.org/abs/2605.04738,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Diffusion / Flow Acceleration
Canonical,OServe: Accelerating LLM Serving via Spatial-Temporal Workload Orchestration,ICML 2026,LLM serving / heterogeneous deployment / scheduling,2602.12151,,https://arxiv.org/abs/2602.12151,,CANONICAL_HIGH_VALUE,CANONICAL_HIGH_VALUE,,LLM Serving; Edge / Cloud / Heterogeneous AI
Canonical,ParisKV: Fast and Drift-Robust KV-Cache Retrieval for Long-Context LLMs,ICML 2026,KV cache / long-context inference / GPU retrieval / CPU offload,2602.07721,,https://arxiv.org/abs/2602.07721,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,PatternKV: Flattening KV Representation Expands Quantization Headroom,ICML 2026,KV cache / quantization / long-context inference / test-time scaling,2510.05176,,https://arxiv.org/abs/2510.05176,https://github.com/HCOOOH/PatternKV,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Quantization; Efficient Reasoning / Agents
Canonical,PipeSD: An Efficient Cloud-Edge Collaborative Pipeline Inference Framework with Speculative Decoding,ICML 2026,cloud-edge LLM inference / speculative decoding / pipeline scheduling,2605.13319,,https://arxiv.org/abs/2605.13319,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; Edge / Cloud / Heterogeneous AI
Canonical,POET-X: Memory-efficient LLM Training by Scaling Orthogonal Transformation,ICML 2026,distributed LLM training / memory-efficient optimizer / Triton kernels,2603.05500,,https://arxiv.org/abs/2603.05500,https://github.com/Sphere-AI-Lab/poet,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
Canonical,Predicting Future Utility: Global Combinatorial Optimization for Task-Agnostic KV Cache Eviction,ICML 2026,KV cache compression / head-wise budget allocation / long-context inference,2602.08585,,https://arxiv.org/abs/2602.08585,https://github.com/baidu-baige/LU-KV,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; GPU Kernel / DSL / Compiler
Canonical,Predictive Prefetching for Retrieval-Augmented Generation,ICML 2026,RAG serving / asynchronous retrieval / predictive prefetching / latency reduction,2605.17989,,https://arxiv.org/abs/2605.17989,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,Prefix-Cache-Aware Data Reordering for LLM-Augmented Database Analytics,ICML 2026,LLM serving / prefix KV-cache reuse / prompt-data layout / database analytics,,,https://openreview.net/forum?id=VSY1nFjumI,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,Prism-MoE: Efficient Dense-to-MoE Conversion for Visual Autoregressive Generation,ICML 2026,MoE systems / visual autoregressive generation / sparse activation / efficient model conversion,,,https://openreview.net/forum?id=BpDRqTfn08,https://github.com/NeuraLiying/Prism-MoE,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Sparsity / Pruning; MoE Systems / Accelerators
Canonical,Prism: Efficient Test-Time Scaling via Hierarchical Search and Self-Verification for Discrete Diffusion Language Models,ICML 2026,efficient reasoning / diffusion language models / test-time scaling,2602.01842,,https://arxiv.org/abs/2602.01842,https://github.com/viiika/Prism,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration; Efficient Reasoning / Agents
Canonical,Prism: Spectral-Aware Block-Sparse Attention,ICML 2026,efficient attention / long-context prefill / Triton kernels,2602.08426,,https://arxiv.org/abs/2602.08426,https://github.com/xinghaow99/prism,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,ProphetKV: User-Query-Driven Selective Recomputation for Efficient KV Cache Reuse in Retrieval-Augmented Generation,ICML 2026,KV cache reuse / RAG serving / selective recomputation,2602.02579,,https://arxiv.org/abs/2602.02579,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,Proxy Compression for Language Modeling,ICML 2026,language-model training efficiency / byte-level modeling / compressed training views,2602.04289,,https://arxiv.org/abs/2602.04289,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Edge / Cloud / Heterogeneous AI
Canonical,PuzzleMoE: Efficient Compression of Large Mixture-of-Experts Models via Sparse Expert Merging and Bit-packed inference,ICML 2026,MoE compression / sparse expert merging / bit-packed inference,2511.04805,,https://arxiv.org/abs/2511.04805,,CANONICAL_HIGH_VALUE,CANONICAL_HIGH_VALUE,,Sparsity / Pruning; MoE Systems / Accelerators
Canonical,Quant VideoGen: Auto-Regressive Long Video Generation via 2-Bit KV-Cache Quantization,ICML 2026,video generation / KV-cache quantization / long-horizon inference,2602.02958,,https://arxiv.org/abs/2602.02958,https://github.com/svg-project/Quant-VideoGen,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Quantization; Video / Image Generation
Canonical,RaBitQCache: Rotated Binary Quantization for KVCache in Long Context LLM Inference,ICML 2026,KV cache / sparse attention / binary-INT4 proxy / long-context inference,2606.31519,,https://arxiv.org/abs/2606.31519,https://github.com/Sakuraaa0/RaBitQCache,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Quantization; Sparsity / Pruning; Efficient Attention
Canonical,RACER: Risk-Aware Calibrated Efficient Routing for Large Language Models,ICML 2026,LLM routing / cost-performance / calibrated model selection,2603.06616,,https://arxiv.org/abs/2603.06616,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Edge / Cloud / Heterogeneous AI
Canonical,Reasoning-VLA: An Efficient and Spatial-Guided General Vision-Language-Action Reasoning Model for Autonomous Driving,ICML 2026,Physical AI / VLA / autonomous driving / parallel action generation,2511.19912,,https://arxiv.org/abs/2511.19912,https://github.com/xipi702/Reasoning-VLA,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Multimodal / MLLM Serving; Efficient Reasoning / Agents; VLA / WAM / Physical AI
Canonical,Reflex: Real-Time Vision-Language-Action Control through Streaming Inference,ICML 2026,Physical AI / VLA serving / streaming inference / KV cache / operator fusion,2607.14695,,https://arxiv.org/abs/2607.14695,https://github.com/9yc/Reflex,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Attention; GPU Kernel / DSL / Compiler; Multimodal / MLLM Serving; VLA / WAM / Physical AI
Canonical,RelayCaching: Accelerating LLM Collaboration via Decoding KV Cache Reuse,ICML 2026,multi-agent LLM serving / decoding-KV reuse / prefill acceleration,2603.13289,,https://arxiv.org/abs/2603.13289,https://github.com/YingshengGeng/RelayCaching,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Reasoning / Agents
Canonical,ReMoE: Boosting Expert Reuse through Router Fine-Tuning in Memory-Constrained MoE LLM Inference,ICML 2026,MoE serving / expert offload / edge inference / cache locality,2605.27081,,https://arxiv.org/abs/2605.27081,https://github.com/BUAA-OSCAR/ReMoE,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; MoE Systems / Accelerators; Edge / Cloud / Heterogeneous AI
Canonical,ReQAT: Achieving Full-Precision Reasoning Accuracy with 4-bit Floating-Point Quantization-Aware Training,ICML 2026,quantization / reasoning inference / W4A4KV4 / QAT,2606.15682,,https://arxiv.org/abs/2606.15682,https://github.com/aiha-lab/ReQAT,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Quantization; Efficient Reasoning / Agents
Canonical,Resource-Efficient Reinforcement for Reasoning Large Language Models via Dynamic One-Shot Policy Refinement,ICML 2026,efficient reasoning / RLVR / rollout efficiency / post-training,2602.00815,,https://arxiv.org/abs/2602.00815,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Efficient Reasoning / Agents
Canonical,ReSpinQuant: Efficient Layer-Wise LLM Quantization via Subspace Residual Rotation Approximation,ICML 2026,LLM quantization / rotation PTQ / W4A4 W3A3 / inference efficiency,2604.11080,,https://arxiv.org/abs/2604.11080,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; GPU Kernel / DSL / Compiler
Canonical,Rethinking KV Cache Eviction via a Unified Information-Theoretic Objective,ICML 2026,KV cache eviction / information bottleneck / long-context inference,2604.25975,,https://arxiv.org/abs/2604.25975,https://github.com/jiamingyy/CapKV,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context
Canonical,RSTR: Reducing SpatioTemporal Redundancy in Diffusion Transformers,ICML 2026,diffusion acceleration / compute reduction / guidance scheduling / adaptive rank,2512.14096,,https://arxiv.org/abs/2512.14096,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,RT-Lynx: Putting the GEMM Sparsity In a Right Way for Diffusion Models,ICML 2026,diffusion acceleration / activation sparsity / CUDA kernels,2605.26632,,https://arxiv.org/abs/2605.26632,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Sparsity / Pruning; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,RTInfer: Real-Time Inference of Multiple DNNs on Edge GPUs,ICML 2026,edge AI systems / real-time inference / GPU scheduling,,,https://dongw.emnets.cn/,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
Canonical,RTPrune: Reading-Twice Inspired Token Pruning for Efficient DeepSeek-OCR Inference,ICML 2026,multimodal inference / visual token pruning / OCR,2605.00392,,https://arxiv.org/abs/2605.00392,https://github.com/BurnWan/RTPrune,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Sparsity / Pruning; Multimodal / MLLM Serving
Canonical,SALE : Low-bit Estimation for Efficient Sparse Attention in Long-context LLM Prefilling,ICML 2026,efficient attention / low-bit estimation / long-context prefill,2505.24179,,https://arxiv.org/abs/2505.24179,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Quantization; Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,"Scalable Power Sampling: Unlocking Efficient, Training-Free Reasoning for LLMs via Distribution Sharpening",ICML 2026,efficient reasoning / test-time inference / training-free sampling,2601.21590,,https://arxiv.org/abs/2601.21590,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Reasoning / Agents
Canonical,SCALE: Self-uncertainty Conditioned Adaptive Looking and Execution for Vision-Language-Action Models,ICML 2026,Physical AI / VLA inference / test-time scaling / single-pass adaptive execution,2602.04208,,https://arxiv.org/abs/2602.04208,https://github.com/snumprlab/scale,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Multimodal / MLLM Serving; Diffusion / Flow Acceleration; Efficient Reasoning / Agents; VLA / WAM / Physical AI
